;********************
;2013.03.13日按TT语料统计词频整理
;据ju、去qu、需xu 、略lve4、虐nve4
;与Cizu_60K.txt的主要区别，删除类似”数据统计、大力发展、代表大会”等词，词频采用TT统计的词频
;20130318“新浪、微博、新浪网、个大降频	;20130326更新词频;2013.03.28增3.6词组
;20130401增加网络词汇2500个;20130403更新词频;2013.04.27添加常用三字词删除低频字词，补齐天干地支
;20130520增四三字词删除低频字词	;20130604增歇后语;20130605重新统计词频	;20130622 人名放入add_Nmame.txt 20130706删低频两字词
分床	fen1 chuang2	4790000
敷面膜	fu1 mian4 mo2	4790000
你发来	ni3 fa1 lai2	4790000
肉欲	rou4 yu4	4790000
干的活	gan4 de5 huo2	4790000
菜吗	cai4 ma1	4790000
敢骂	gan3 ma4	4790000
开左	kai1 zuo3	4790000
白牛	bai2 niu2	4790000
长蛇	chang2 she2	4790000
刚喝	gang1 he1	4790000
刚又	gang1 you4	4790000
黑片	hei1 pian4	4790000
黑羽	hei1 yu3	4790000
热爆	re4 bao4	4790000
就泡	jiu4 pao4	4790000
可趁	ke3 chen4	4790000
分床	fen1 chuang2	4790000
女怕	nv3 pa4	4790000
二六	er4 liu4	4790000
买啦	mai3 la1	4790000
输不起	shu1 bu4 qi3	4780000
吃喝拉撒	chi1 he1 la1 sa1	4780000
你离开我	ni3 li2 kai1 wo3	4780000
一波又起	yi1 bo1 you4 qi3	4780000
春光明媚	chun1 guang1 ming2 mei4	4780000
独步天下	du2 bu4 tian1 xia4	4780000
退避三舍	tui4 bi4 san1 she4	4780000
无病呻吟	wu2 bing4 shen1 yin2	4780000
以退为进	yi3 tui4 wei2 jin4	4780000
无师自通	wu2 shi1 zi4 tong1	4780000
魂不守舍	hun2 bu4 shou3 she4	4780000
说老实话	shuo1 lao3 shi2 hua4	4780000
平分秋色	ping2 fen1 qiu1 se4	4780000
同工同酬	tong2 gong1 tong2 chou2	4780000
阳奉阴违	yang2 feng4 yin1 wei2	4780000
科学馆	ke1 xue2 guan3	4780000
白桦林	bai2 hua4 lin2	4780000
滦平	luan2 ping2	4780000
安图	an1 tu2	4780000
惜败	xi1 bai4	4780000
纪念塔	ji4 nian4 ta3	4780000
快乐啊	kuai4 le4 a1	4780000
我的胃	wo3 de5 wei4	4780000
客满	ke4 man3	4780000
刚刚去	gang1 gang1 qu4	4780000
月经过多	yue4 jing1 guo4 duo1	4780000
接货	jie1 huo4	4780000
欺骗我	qi1 pian4 wo3	4780000
遇不到	yu4 bu4 dao4	4780000
好想看	hao3 xiang3 kan4	4780000
还考	hai2 kao3	4780000
妇道	fu4 dao4	4780000
不可原谅	bu4 ke3 yuan2 liang4	4780000
很惭愧	hen3 can2 kui4	4780000
寂然	ji4 ran2	4780000
难以自拔	nan2 yi3 zi4 ba2	4780000
好滑	hao3 hua2	4780000
雄才大略	xiong2 cai2 da4 lve4	4780000
报名处	bao4 ming2 chu4	4780000
反比例	fan3 bi3 li4	4780000
更衣柜	geng1 yi1 gui4	4780000
看一步	kan4 yi1 bu4	4780000
你情况	ni3 qing2 kuang4	4780000
你想说什么	ni3 xiang3 shuo1 shen2 me5	4780000
抢完	qiang3 wan2	4780000
去你妈的	qu4 ni3 ma1 de5	4780000
瓦良格	wa3 liang2 ge2	4780000
我通知	wo3 tong1 zhi1	4780000
银基	yin2 ji1	4780000
计划员	ji4 hua4 yuan2	4780000
团吗	tuan2 ma1	4780000
老拿	lao3 na2	4780000
出毛	chu1 mao2	4780000
包票	bao1 piao4	4780000
通泰	tong1 tai4	4780000
登号	deng1 hao4	4780000
乱拍	luan4 pai1	4780000
三堂	san1 tang2	4780000
男女老幼	nan2 nv3 lao3 you4	4770000
抢购一空	qiang3 gou4 yi1 kong1	4770000
如诗如画	ru2 shi1 ru2 hua4	4770000
回家路上	hui2 jia1 lu4 shang4	4770000
你疯了	ni3 feng1 le5	4770000
大洋彼岸	da4 yang2 bi3 an4	4770000
一石激起千层浪	yi1 shi2 ji1 qi3 qian1 ceng2 lang4	4770000
晓之以理	xiao3 zhi1 yi3 li3	4770000
慌不择路	huang1 bu4 ze2 lu4	4770000
说句心里话	shuo1 ju4 xin1 li3 hua4	4770000
低调低调	di1 diao4 di1 diao4	4770000
贲门	ben1 men2	4770000
可以不可以	ke3 yi3 bu4 ke3 yi3	4770000
北岛	bei3 dao3	4770000
傈僳	li4 su4	4770000
坏女孩	huai4 nv3 hai2	4770000
晚上睡不着	wan3 shang4 shui4 bu4 zhao2	4770000
苏堤	su1 di1	4770000
梦遗	meng4 yi2	4770000
禽兽不如	qin2 shou4 bu4 ru2	4770000
葡萄汁	pu2 tao2 zhi1	4770000
发骚	fa1 sao1	4770000
没上班	mei2 shang4 ban1	4770000
出国前	chu1 guo2 qian2	4770000
回家吗	hui2 jia1 ma1	4770000
别过来	bie2 guo4 lai2	4770000
南北方	nan2 bei3 fang1	4770000
未见过	wei4 jian4 guo4	4770000
很难听	hen3 nan2 ting1	4770000
你有本事	ni3 you3 ben3 shi4	4770000
草稿纸	cao3 gao3 zhi3	4770000
好好想	hao3 hao3 xiang3	4770000
老资格	lao3 zi1 ge2	4770000
才回我	cai2 hui2 wo3	4770000
存不存在	cun2 bu4 cun2 zai4	4770000
顿顿	dun4 dun4	4770000
没牌	mei2 pai2	4770000
你就好	ni3 jiu4 hao3	4770000
洗的头	xi3 de5 tou2	4770000
查不出来	cha2 bu4 chu1 lai2	4770000
滑滑梯	hua2 hua2 ti1	4770000
伽马	ga1 ma3	4770000
前牙	qian2 ya2	4770000
慢吧	man4 ba1	4770000
别黑	bie2 hei1	4770000
干炒	gan1 chao3	4770000
干热	gan1 re4	4770000
重测	chong2 ce4	4770000
飞单	fei1 dan1	4770000
平明	ping2 ming2	4770000
无盘	wu2 pan2	4770000
放眼望去	fang4 yan3 wang4 qu4	4760000
红颜祸水	hong2 yan2 huo4 shui3	4760000
老弱病残	lao3 ruo4 bing4 can2	4760000
惊弓之鸟	jing1 gong1 zhi1 niao3	4760000
弥留之际	mi2 liu2 zhi1 ji4	4760000
生死未卜	sheng1 si3 wei4 bu3	4760000
既来之则安之	ji4 lai2 zhi1 ze2 an1 zhi1	4760000
拿错了	na2 cuo4 le5	4760000
金银器	jin1 yin2 qi4	4760000
闲情逸致	xian2 qing2 yi4 zhi4	4760000
解说词	jie3 shuo1 ci2	4760000
他找你	ta1 zhao3 ni3	4760000
自己动手做	zi4 ji3 dong4 shou3 zuo4	4760000
直男	zhi2 nan2	4760000
痴汉	chi1 han4	4760000
激光头	ji1 guang1 tou2	4760000
沂蒙山	yi2 meng2 shan1	4760000
玄武门	xuan2 wu3 men2	4760000
骨癌	gu3 ai2	4760000
开微博	kai1 wei1 bo2	4760000
映雪	ying4 xue3	4760000
眼压	yan3 ya1	4760000
狗儿	gou3 er2	4760000
炒鱿鱼	chao3 you2 yu2	4760000
扎针	zha1 zhen1	4760000
玉米粉	yu4 mi3 fen3	4760000
再来一个	zai4 lai2 yi1 ge4	4760000
一不小心就	yi1 bu4 xiao3 xin1 jiu4	4760000
搞鬼	gao3 gui3	4760000
搞笑吧	gao3 xiao4 ba1	4760000
真舒服	zhen1 shu1 fu2	4760000
舍不得你	she3 bu4 de2 ni3	4760000
猜出来	cai1 chu1 lai2	4760000
快点啊	kuai4 dian3 a1	4760000
很个性	hen3 ge4 xing4	4760000
远隔	yuan3 ge2	4760000
我先走了	wo3 xian1 zou3 le5	4760000
给我说一下	gei3 wo3 shuo1 yi1 xia4	4760000
会出去	hui4 chu1 qu4	4760000
无论哪个	wu2 lun4 na3 ge4	4760000
去上课了	qu4 shang4 ke4 le5	4760000
你放心好了	ni3 fang4 xin1 hao3 le5	4760000
你不回我	ni3 bu4 hui2 wo3	4760000
片刻之间	pian4 ke4 zhi1 jian1	4760000
护士服	hu4 shi4 fu2	4760000
活络油	huo2 luo4 you2	4760000
亮瞎了	liang4 xia1 le5	4760000
买醉	mai3 zui4	4760000
碰你	peng4 ni3	4760000
三号楼	san1 hao4 lou2	4760000
他找	ta1 zhao3	4760000
演完了	yan3 wan2 le5	4760000
坑吧	keng1 ba1	4760000
来杯	lai2 bei1	4760000
再跌	zai4 die1	4760000
三青	san1 qing1	4760000
千里之行	qian1 li3 zhi1 xing2	4750000
又过去了	you4 guo4 qu4 le5	4750000
众叛亲离	zhong4 pan4 qin1 li2	4750000
衣冠楚楚	yi1 guan1 chu3 chu3	4750000
就睡不着	jiu4 shui4 bu4 zhao2	4750000
前无古人后无来者	qian2 wu2 gu3 ren2 hou4 wu2 lai2 zhe3	4750000
小电影	xiao3 dian4 ying3	4750000
晃晃荡荡	huang4 huang4 dang4 dang4	4750000
土族	tu3 zu2	4750000
有范儿	you3 fan4 er5	4750000
依然爱你	yi1 ran2 ai4 ni3	4750000
撒欢	sa1 huan1	4750000
对换	dui4 huan4	4750000
求你们	qiu2 ni3 men5	4750000
新春佳节	xin1 chun1 jia1 jie2	4750000
合演	he2 yan3	4750000
没接到	mei2 jie1 dao4	4750000
姑父	gu1 fu4	4750000
亏空	kui1 kong1	4750000
微酸	wei1 suan1	4750000
懂一点	dong3 yi1 dian3	4750000
叫花子	jiao4 hua1 zi3	4750000
汗啊	han4 a1	4750000
佛性	fo2 xing4	4750000
先富起来	xian1 fu4 qi3 lai2	4750000
吓死人了	xia4 si3 ren2 le5	4750000
贼人	zei2 ren2	4750000
改邪归正	gai3 xie2 gui1 zheng4	4750000
共患难	gong4 huan4 nan4	4750000
全校学生	quan2 xiao4 xue2 sheng1	4750000
干着急	gan1 zhao2 ji2	4750000
会哦	hui4 o4	4750000
无由	wu2 you2	4750000
很巧	hen3 qiao3	4750000
就一定能够	jiu4 yi1 ding4 neng2 gou4	4750000
毫不在乎	hao2 bu4 zai4 hu1	4750000
叫我吧	jiao4 wo3 ba1	4750000
我前两天	wo3 qian2 liang3 tian1	4750000
超好玩	chao1 hao3 wan2	4750000
买装备	mai3 zhuang1 bei4	4750000
排位赛	pai2 wei4 sai4	4750000
闪讯	shan3 xun4	4750000
写程序	xie3 cheng2 xu4	4750000
远大抱负	yuan3 da4 bao4 fu4	4750000
中场休息	zhong1 chang3 xiu1 xi1	4750000
钻个	zuan4 ge4	4750000
做死	zuo4 si3	4750000
好枪	hao3 qiang1	4750000
很装	hen3 zhuang1	4750000
才醒	cai2 xing3	4750000
现照	xian4 zhao4	4750000
多瓶	duo1 ping2	4750000
能订	neng2 ding4	4750000
这厢	zhe4 xiang1	4750000
三达	san1 da2	4750000
三朵	san1 duo3	4750000
偷你	tou1 ni3	4750000
心梗	xin1 geng3	4750000
丁香园	ding1 xiang1 yuan2	4740000
白头到老	bai2 tou2 dao4 lao3	4740000
一穷二白	yi1 qiong2 er4 bai2	4740000
良家妇女	liang2 jia1 fu4 nv3	4740000
公之于众	gong1 zhi1 yu2 zhong4	4740000
一而再再而三	yi1 er2 zai4 zai4 er2 san1	4740000
十之八九	shi2 zhi1 ba1 jiu3	4740000
肝肠寸断	gan1 chang2 cun4 duan4	4740000
欲速则不达	yu4 su4 ze2 bu4 da2	4740000
例行公事	li4 xing2 gong1 shi4	4740000
正面交锋	zheng4 mian4 jiao1 feng1	4740000
垂死挣扎	chui2 si3 zheng1 zha2	4740000
血流不止	xue4 liu2 bu4 zhi3	4740000
假肢	jia3 zhi1	4740000
一语中的	yi1 yu3 zhong4 di4	4740000
川剧	chuan1 ju4	4740000
太坑爹	tai4 keng1 die1	4740000
华西村	hua2 xi1 cun1	4740000
平坝	ping2 ba4	4740000
很酸	hen3 suan1	4740000
转售	zhuan3 shou4	4740000
呦呦	you1 you1	4740000
传家宝	chuan2 jia1 bao3	4740000
纳西族	na4 xi1 zu2	4740000
报账	bao4 zhang4	4740000
蚜虫	ya2 chong2	4740000
秋分	qiu1 fen1	4740000
某年某月	mou3 nian2 mou3 yue4	4740000
抛掉	pao1 diao4	4740000
体育界	ti3 yu4 jie4	4740000
卖不卖	mai4 bu4 mai4	4740000
买方市场	mai3 fang1 shi4 chang3	4740000
名山大川	ming2 shan1 da4 chuan1	4740000
冰层	bing1 ceng2	4740000
我羡慕	wo3 xian4 mu4	4740000
开过去	kai1 guo4 qu4	4740000
远见卓识	yuan3 jian4 zhuo2 shi2	4740000
过不久	guo4 bu4 jiu3	4740000
才起来	cai2 qi3 lai2	4740000
没说错	mei2 shuo1 cuo4	4740000
由上而下	you2 shang4 er2 xia4	4740000
真没看见	zhen1 mei2 kan4 jian4	4740000
吃着呢	chi1 zhe5 ne5	4740000
订不订	ding4 bu4 ding4	4740000
酱牛肉	jiang4 niu2 rou4	4740000
近现代史	jin4 xian4 dai4 shi3	4740000
恐慌症	kong3 huang1 zheng4	4740000
流量费	liu2 liang4 fei4	4740000
太坑爹了	tai4 keng1 die1 le5	4740000
小瓶子	xiao3 ping2 zi3	4740000
小职员	xiao3 zhi2 yuan2	4740000
杏鲍菇	xing4 bao4 gu1	4740000
又打电话	you4 da3 dian4 hua4	4740000
做头发	zuo4 tou2 fa4	4740000
好琴	hao3 qin2	4740000
没米	mei2 mi3	4740000
刚转	gang1 zhuan3	4740000
蓝印	lan2 yin4	4740000
少听	shao3 ting1	4740000
疼过	teng2 guo4	4740000
就碎	jiu4 sui4	4740000
老别	lao3 bie2	4740000
毛孩	mao2 hai2	4740000
冲抵	chong1 di3	4740000
飞火	fei1 huo3	4740000
深有感触	shen1 you3 gan3 chu4	4730000
可怜兮兮	ke3 lian2 xi1 xi1	4730000
无从谈起	wu2 cong2 tan2 qi3	4730000
压箱底	ya1 xiang1 di3	4730000
睡不醒	shui4 bu4 xing3	4730000
拍案惊奇	pai1 an4 jing1 qi2	4730000
浩如烟海	hao4 ru2 yan1 hai3	4730000
斗志昂扬	dou4 zhi4 ang2 yang2	4730000
横扫千军	heng2 sao3 qian1 jun1	4730000
撒腿就跑	sa1 tui3 jiu4 pao3	4730000
说干就干	shuo1 gan1 jiu4 gan1	4730000
高大威猛	gao1 da4 wei1 meng3	4730000
缩成一团	suo1 cheng2 yi1 tuan2	4730000
心乱如麻	xin1 luan4 ru2 ma2	4730000
天天晚上	tian1 tian1 wan3 shang4	4730000
射洪	she4 hong2	4730000
软玉	ruan3 yu4	4730000
骂死了	ma4 si3 le5	4730000
驻点	zhu4 dian3	4730000
铁路桥	tie3 lu4 qiao2	4730000
终南	zhong1 nan2	4730000
交道口	jiao1 dao4 kou3	4730000
香榭丽舍	xiang1 xie4 li4 she3	4730000
孙老师	sun1 lao3 shi1	4730000
很好呀	hen3 hao3 ya1	4730000
我眼泪	wo3 yan3 lei4	4730000
三更半夜	san1 geng1 ban4 ye4	4730000
还是不懂	hai2 shi4 bu4 dong3	4730000
心态好	xin1 tai4 hao3	4730000
不上课	bu4 shang4 ke4	4730000
苦学	ku3 xue2	4730000
附属品	fu4 shu3 pin3	4730000
抽掉	chou1 diao4	4730000
不那样	bu4 na4 yang4	4730000
你就该	ni3 jiu4 gai1	4730000
那你觉得	na4 ni3 jue2 de2	4730000
拜金女	bai4 jin1 nv3	4730000
呆会	dai1 hui4	4730000
豆苗	dou4 miao2	4730000
六点了	liu4 dian3 le5	4730000
丧葬费	sang1 zang4 fei4	4730000
十一点了	shi2 yi1 dian3 le5	4730000
桃园结义	tao2 yuan2 jie2 yi4	4730000
我做梦	wo3 zuo4 meng4	4730000
走回去	zou3 hui2 qu4	4730000
那个字	na4 ge4 zi4	4730000
平安符	ping2 an1 fu2	4730000
不麻	bu4 ma2	4730000
乱得	luan4 de2	4730000
白油	bai2 you2	4730000
重印	chong2 yin4	4730000
全倒	quan2 dao3	4730000
气定	qi4 ding4	4730000
群加	qun2 jia1	4730000
每节课	mei3 jie2 ke4	4720000
人尽皆知	ren2 jin4 jie1 zhi1	4720000
大风大浪	da4 feng1 da4 lang4	4720000
躺床上	tang3 chuang2 shang4	4720000
洗不干净	xi3 bu4 gan1 jing4	4720000
抱头痛哭	bao4 tou2 tong4 ku1	4720000
吃点吧	chi1 dian3 ba1	4720000
匹夫有责	pi3 fu1 you3 ze2	4720000
没去呢	mei2 qu4 ne5	4720000
有啥用	you3 sha2 yong4	4720000
可香了	ke3 xiang1 le5	4720000
家兔	jia1 tu4	4720000
吃货们	chi1 huo4 men5	4720000
主卧室	zhu3 wo4 shi4	4720000
黄麻	huang2 ma2	4720000
跳马	tiao4 ma3	4720000
阿猫	a1 mao1	4720000
本周四	ben3 zhou1 si4	4720000
换地方	huan4 di4 fang1	4720000
茵陈	yin1 chen2	4720000
柳荫	liu3 yin1	4720000
擦屁股	ca1 pi4 gu3	4720000
怪声	guai4 sheng1	4720000
打得好	da3 de2 hao3	4720000
近几个月	jin4 ji3 ge4 yue4	4720000
还没买	hai2 mei2 mai3	4720000
喉管	hou2 guan3	4720000
有微信	you3 wei1 xin4	4720000
加把劲	jia1 ba3 jin4	4720000
柔肠	rou2 chang2	4720000
我貌似	wo3 mao4 si4	4720000
不专心	bu4 zhuan1 xin1	4720000
磨碎	mo2 sui4	4720000
投宿	tou2 su4	4720000
祝愿你	zhu4 yuan4 ni3	4720000
快点去	kuai4 dian3 qu4	4720000
马上回	ma3 shang4 hui2	4720000
要你管	yao4 ni3 guan3	4720000
你算是	ni3 suan4 shi4	4720000
玩会游戏	wan2 hui4 you2 xi4	4720000
打错字了	da3 cuo4 zi4 le5	4720000
每节	mei3 jie2	4720000
躺床	tang3 chuang2	4720000
卸了妆	xie4 le5 zhuang1	4720000
赵经理	zhao4 jing1 li3	4720000
印吧	yin4 ba1	4720000
短见	duan3 jian4	4720000
换地	huan4 di4	4720000
就拖	jiu4 tuo1	4720000
去势	qu4 shi4	4720000
分镜	fen1 jing4	4720000
全兴	quan2 xing1	4720000
快忘	kuai4 wang4	4720000
投喂	tou2 wei4	4720000
越写	yue4 xie3	4720000
再聚	zai4 ju4	4720000
转钱	zhuan3 qian2	4720000
总检	zong3 jian3	4720000
喜忧参半	xi3 you1 can1 ban4	4710000
劫后余生	jie2 hou4 yu2 sheng1	4710000
如法炮制	ru2 fa3 pao2 zhi4	4710000
给你弄	gei3 ni3 nong4	4710000
二不休	er4 bu4 xiu1	4710000
求安慰	qiu2 an1 wei4	4710000
大余	da4 yu2	4710000
雨田	yu3 tian2	4710000
奥美	ao4 mei3	4710000
属猴	shu3 hou2	4710000
风色	feng1 se4	4710000
你敢不敢	ni3 gan3 bu4 gan3	4710000
满员	man3 yuan2	4710000
贺岁档	he4 sui4 dang4	4710000
有点黑	you3 dian3 hei1	4710000
糟糠	zao1 kang1	4710000
爽死	shuang3 si3	4710000
我这两天	wo3 zhe4 liang3 tian1	4710000
卫星电话	wei4 xing1 dian4 hua4	4710000
去唱歌	qu4 chang4 ge1	4710000
我进不去	wo3 jin4 bu4 qu4	4710000
懂得感恩	dong3 de2 gan3 en1	4710000
心冷	xin1 leng3	4710000
吃呀	chi1 ya1	4710000
观光客	guan1 guang1 ke4	4710000
够呛了	gou4 qiang4 le5	4710000
素净	su4 jing4	4710000
厉害呢	li4 hai4 ne5	4710000
所有事	suo3 you3 shi4	4710000
缓过来	huan3 guo4 lai2	4710000
烦乱	fan2 luan4	4710000
邀功	yao1 gong1	4710000
没事啊	mei2 shi4 a1	4710000
还叫人	hai2 jiao4 ren2	4710000
有理由相信	you3 li3 you2 xiang1 xin4	4710000
给你啊	gei3 ni3 a1	4710000
就好了啊	jiu4 hao3 le5 a1	4710000
这又不是	zhe4 you4 bu4 shi4	4710000
吃那个	chi1 na4 ge4	4710000
吃啥药	chi1 sha2 yao4	4710000
吃完饭了	chi1 wan2 fan4 le5	4710000
抽人	chou1 ren2	4710000
大堡礁	da4 bao3 jiao1	4710000
妮儿	ni1 er2	4710000
你可不可以	ni3 ke3 bu4 ke3 yi3	4710000
嬉戏谷	xi1 xi4 gu3	4710000
在车上了	zai4 che1 shang4 le5	4710000
牛栏山	niu2 lan2 shan1	4710000
毛吗	mao2 ma1	4710000
我某	wo3 mou3	4710000
黑侠	hei1 xia2	4710000
去顶	qu4 ding3	4710000
外丝	wai4 si1	4710000
二将	er4 jiang4	4710000
欧码	ou1 ma3	4710000
气数	qi4 shu4	4710000
偷摸	tou1 mo1	4710000
行草	xing2 cao3	4710000
小学同学	xiao3 xue2 tong2 xue2	4700000
听不明白	ting1 bu4 ming2 bai2	4700000
相夫教子	xiang1 fu1 jiao4 zi3	4700000
富有成效	fu4 you3 cheng2 xiao4	4700000
科班出身	ke1 ban1 chu1 shen1	4700000
慢慢来吧	man4 man4 lai2 ba1	4700000
浓眉大眼	nong2 mei2 da4 yan3	4700000
你一言我一语	ni3 yi1 yan2 wo3 yi1 yu3	4700000
喝西北风	he1 xi1 bei3 feng1	4700000
你看见了	ni3 kan4 jian4 le5	4700000
你明白吗	ni3 ming2 bai2 ma3	4700000
黄花鱼	huang2 hua1 yu2	4700000
食宿自理	shi2 su4 zi4 li3	4700000
马上就来	ma3 shang4 jiu4 lai2	4700000
夹江	jia1 jiang1	4700000
毫不动摇	hao2 bu4 dong4 yao2	4700000
广灵	guang3 ling2	4700000
炒年糕	chao3 nian2 gao1	4700000
魂归	hun2 gui1	4700000
我一想到	wo3 yi1 xiang3 dao4	4700000
小餐馆	xiao3 can1 guan3	4700000
西局	xi1 ju2	4700000
耐晒	nai4 shai4	4700000
荆芥	jing1 jie4	4700000
还是不明白	hai2 shi4 bu4 ming2 bai2	4700000
爱你啊	ai4 ni3 a1	4700000
成全你	cheng2 quan2 ni3	4700000
你们也是	ni3 men5 ye3 shi4	4700000
保修单	bao3 xiu1 dan1	4700000
这是好事	zhe4 shi4 hao3 shi4	4700000
有所准备	you3 suo3 zhun3 bei4	4700000
踩过	cai3 guo4	4700000
就没得	jiu4 mei2 de2	4700000
矿大	kuang4 da4	4700000
零之轨迹	ling2 zhi1 gui3 ji4	4700000
你还去	ni3 hai2 qu4	4700000
说透	shuo1 tou4	4700000
挺能	ting3 neng2	4700000
五公里	wu3 gong1 li3	4700000
学画画	xue2 hua4 hua4	4700000
在不在线	zai4 bu4 zai4 xian4	4700000
经贸局	jing1 mao4 ju2	4700000
太把	tai4 ba3	4700000
赶个	gan3 ge4	4700000
把猫	ba3 mao1	4700000
很雷	hen3 lei2	4700000
没配	mei2 pei4	4700000
白盒	bai2 he2	4700000
别谢	bie2 xie4	4700000
黑盒	hei1 he2	4700000
要疼	yao4 teng2	4700000
这队	zhe4 dui4	4700000
冰王	bing1 wang2	4700000
跟定	gen1 ding4	4700000
会盟	hui4 meng2	4700000
欧水	ou1 shui3	4700000
秋初	qiu1 chu1	4700000
飞龙在天	fei1 long2 zai4 tian1	4690000
牛气冲天	niu2 qi4 chong1 tian1	4690000
龙争虎斗	long2 zheng1 hu3 dou4	4690000
黑黝黝	hei1 you3 you3	4690000
满汉全席	man3 han4 quan2 xi2	4690000
谈感情	tan2 gan3 qing2	4690000
给宝贝	gei3 bao3 bei4	4690000
喉癌	hou2 ai2	4690000
水杉	shui3 shan1	4690000
猴头菇	hou2 tou2 gu1	4690000
萌主	meng2 zhu3	4690000
狗不理	gou3 bu4 li3	4690000
不打针	bu4 da3 zhen1	4690000
爆掉	bao4 diao4	4690000
读不懂	du2 bu4 dong3	4690000
那又怎样	na4 you4 zen3 yang4	4690000
饱嗝	bao3 ge2	4690000
稀烂	xi1 lan4	4690000
等钱	deng3 qian2	4690000
挑花	tiao3 hua1	4690000
给哥	gei3 ge1	4690000
事假	shi4 jia4	4690000
做手脚	zuo4 shou3 jiao3	4690000
皮包骨	pi2 bao1 gu3	4690000
五十多年	wu3 shi2 duo1 nian2	4690000
沙沙声	sha1 sha1 sheng1	4690000
还挺多	hai2 ting3 duo1	4690000
婆罗门	po2 luo2 men2	4690000
几个菜	ji3 ge4 cai4	4690000
过来呢	guo4 lai2 ne5	4690000
才多大	cai2 duo1 da4	4690000
碰到你	peng4 dao4 ni3	4690000
东县	dong1 xian4	4690000
真的要去	zhen1 de5 yao4 qu4	4690000
他上班	ta1 shang4 ban1	4690000
和你家	he2 ni3 jia1	4690000
刚想起来	gang1 xiang3 qi3 lai2	4690000
好点没有	hao3 dian3 mei2 you3	4690000
潮不潮	chao2 bu4 chao2	4690000
呆呆傻傻	dai1 dai1 sha3 sha3	4690000
胆小怕事	dan3 xiao3 pa4 shi4	4690000
痱子粉	fei4 zi3 fen3	4690000
请的假	qing3 de5 jia4	4690000
我性格	wo3 xing4 ge2	4690000
真搞笑	zhen1 gao3 xiao4	4690000
没毛	mei2 mao2	4690000
租吧	zu1 ba1	4690000
白钢	bai2 gang1	4690000
别花	bie2 hua1	4690000
拴着	shuan1 zhe5	4690000
老茶	lao3 cha2	4690000
就炸	jiu4 zha4	4690000
半血	ban4 xue4	4690000
半血	ban4 xie3	4690000
范总	fan4 zong3	4690000
平昌	ping2 chang1	4690000
我凭什么	wo3 ping2 shen2 me5	4680000
我只在乎你	wo3 zhi3 zai4 hu1 ni3	4680000
破门而入	po4 men2 er2 ru4	4680000
道县	dao4 xian4	4680000
扬琴	yang2 qin2	4680000
香干	xiang1 gan1	4680000
沙头角	sha1 tou2 jiao3	4680000
留言簿	liu2 yan2 bu4	4680000
总校	zong3 xiao4	4680000
女队	nv3 dui4	4680000
夸父	kua1 fu4	4680000
采蘑菇	cai3 mo2 gu1	4680000
吉普赛	ji2 pu3 sai4	4680000
被秒杀	bei4 miao3 sha1	4680000
请我吃饭	qing3 wo3 chi1 fan4	4680000
太准了	tai4 zhun3 le5	4680000
印堂	yin4 tang2	4680000
瘸腿	que2 tui3	4680000
莫若	mo4 ruo4	4680000
珠江口	zhu1 jiang1 kou3	4680000
热心肠	re4 xin1 chang2	4680000
走漏	zou3 lou4	4680000
被打乱	bei4 da3 luan4	4680000
瞅准	chou3 zhun3	4680000
还不确定	hai2 bu4 que4 ding4	4680000
给面	gei3 mian4	4680000
不多不少	bu4 duo1 bu4 shao3	4680000
说不通	shuo1 bu4 tong1	4680000
那你想	na4 ni3 xiang3	4680000
晨尿	chen2 niao4	4680000
河曲	he2 qu1	4680000
课多	ke4 duo1	4680000
妾身	qie4 shen1	4680000
添堵	tian1 du3	4680000
我勒个去	wo3 le4 ge4 qu4	4680000
怎搞	zen3 gao3	4680000
那衣服	na4 yi1 fu2	4680000
厚么	hou4 me5	4680000
最笨	zui4 ben4	4680000
做呀	zuo4 ya1	4680000
就骗	jiu4 pian4	4680000
来踩	lai2 cai3	4680000
内门	nei4 men2	4680000
病过	bing4 guo4	4680000
传宝	chuan2 bao3	4680000
等货	deng3 huo4	4680000
年景	nian2 jing3	4680000
破防	po4 fang2	4680000
团级	tuan2 ji2	4680000
轻装上阵	qing1 zhuang1 shang4 zhen4	4670000
好帅啊	hao3 shuai4 a1	4670000
无力回天	wu2 li4 hui2 tian1	4670000
逆流而上	ni4 liu2 er2 shang4	4670000
不了解我	bu4 liao3 jie3 wo3	4670000
屡教不改	lv3 jiao4 bu4 gai3	4670000
蒙蒙细雨	meng2 meng2 xi4 yu3	4670000
目不斜视	mu4 bu4 xie2 shi4	4670000
你骂我	ni3 ma4 wo3	4670000
反义	fan3 yi4	4670000
你吃饭了	ni3 chi1 fan4 le5	4670000
太熟了	tai4 shu2 le5	4670000
彭山	peng2 shan1	4670000
咕嘟	gu1 du1	4670000
到底是怎么一回事	dao4 di3 shi4 zen3 me5 yi1 hui2 shi4	4670000
酒精肝	jiu3 jing1 gan1	4670000
护盘	hu4 pan2	4670000
都有哪些呢	dou1 you3 na3 xie1 ne5	4670000
这么下去	zhe4 me5 xia4 qu4	4670000
周几	zhou1 ji3	4670000
周口店	zhou1 kou3 dian4	4670000
柿饼	shi4 bing3	4670000
爱火	ai4 huo3	4670000
咸湿	xian2 shi1	4670000
熏黑	xun1 hei1	4670000
敏感问题	min3 gan3 wen4 ti2	4670000
还哭	hai2 ku1	4670000
偶像派	ou3 xiang4 pai4	4670000
